id,score_date,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,region_emea,region_apac,region_latam,region_amer,customer_age_quarters,sales_assisted,legacy_flag,product_counts,billing_dunning_not_ok,crm_industry_current,crm_employee_range,crm_success_owner_change,new_score_date,last_score_date,churned,seat_utilization,csat_score,last_outage,future_arr,current_arr
JMAN_2420440,17-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Technology,01-Sep,0,2023-03-17,2023-03-31,0,1,0,1,130.44,127.44
JMAN_2420440,24-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Technology,01-Sep,0,2023-03-24,2023-03-31,0,1,0,1,130.44,127.44
JMAN_2420440,31-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Technology,01-Sep,0,2023-03-31,2023-03-31,0,1,0,1,130.44,127.44
JMAN_2420550,06-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,3,0,Healthcare,01-Sep,0,2023-01-06,2023-03-31,0,1,0,4,227.4,217.8
JMAN_2420550,13-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,3,0,Healthcare,01-Sep,0,2023-01-13,2023-03-31,0,1,0,4,227.4,217.8
JMAN_2420550,20-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Healthcare,01-Sep,0,2023-01-20,2023-03-31,0,1,0,4,227.4,217.8
JMAN_2420550,27-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Healthcare,01-Sep,0,2023-01-27,2023-03-31,0,1,0,4,227.4,217.8
JMAN_2420550,03-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Healthcare,01-Sep,0,2023-02-03,2023-03-31,0,1,0,5,231.48,221.64
JMAN_2420550,10-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Healthcare,01-Sep,0,2023-02-10,2023-03-31,0,1,0,5,231.48,221.64
JMAN_2420550,17-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Healthcare,01-Sep,0,2023-02-17,2023-03-31,0,1,0,5,231.48,221.64
JMAN_2420550,24-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Healthcare,01-Sep,0,2023-02-24,2023-03-31,0,1,0,5,231.48,221.64
JMAN_2420550,03-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Healthcare,01-Sep,0,2023-03-03,2023-03-31,0,1,0,6,231.48,217.92
JMAN_2420550,10-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Healthcare,01-Sep,0,2023-03-10,2023-03-31,0,1,0,6,228.36,217.92
JMAN_2420550,17-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Healthcare,01-Sep,0,2023-03-17,2023-03-31,0,1,0,6,228.36,217.92
JMAN_2420550,24-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Healthcare,01-Sep,0,2023-03-24,2023-03-31,0,1,0,6,228.36,217.92
JMAN_2420550,31-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Healthcare,01-Sep,0,2023-03-31,2023-03-31,0,1,0,6,228.36,217.92
JMAN_2421258,06-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,5,1,Telecommunications,01-Sep,0,2023-01-06,2023-01-20,0,1,0,3,,321.6
JMAN_2421258,13-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,5,1,Telecommunications,01-Sep,0,2023-01-13,2023-01-20,0,1,0,3,,321.6
JMAN_2421258,20-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,5,1,Telecommunications,01-Sep,0,2023-01-20,2023-01-20,1,1,0,3,,321.6
JMAN_2429072,06-01-2023,1,0,0,0,0,1,0,0,0,12,1,0,2,0,"Retail, Wholesale & Distribution",100 - 249,0,2023-01-06,2023-03-31,0,1,100,19,2976,2976
JMAN_2429072,13-01-2023,1,0,0,0,0,1,0,0,0,12,1,0,2,0,"Retail, Wholesale & Distribution",100 - 249,0,2023-01-13,2023-03-31,0,1,100,19,2976,2976
JMAN_2429072,20-01-2023,1,0,0,0,0,1,0,0,0,12,1,0,2,0,"Retail, Wholesale & Distribution",100 - 249,0,2023-01-20,2023-03-31,0,1,100,19,2976,2976
JMAN_2429072,27-01-2023,1,0,0,0,0,1,0,0,0,12,1,0,2,0,"Retail, Wholesale & Distribution",100 - 249,0,2023-01-27,2023-03-31,0,1,100,19,2976,2976
JMAN_2429072,03-02-2023,1,0,0,0,0,1,0,0,0,13,1,0,2,0,"Retail, Wholesale & Distribution",100 - 249,0,2023-02-03,2023-03-31,0,1,100,20,2976,2976
JMAN_2429072,10-02-2023,1,0,0,0,0,1,0,0,0,13,1,0,2,0,"Retail, Wholesale & Distribution",100 - 249,0,2023-02-10,2023-03-31,0,1,100,20,2976,2976
JMAN_2429072,17-02-2023,1,0,0,0,0,1,0,0,0,13,1,0,2,0,"Retail, Wholesale & Distribution",100 - 249,0,2023-02-17,2023-03-31,0,1,100,20,2976,2976
JMAN_2429072,24-02-2023,1,0,0,0,0,1,0,0,0,13,1,0,2,0,"Retail, Wholesale & Distribution",100 - 249,0,2023-02-24,2023-03-31,0,1,100,20,2976,2976
JMAN_2429072,03-03-2023,1,0,0,0,0,1,0,0,0,13,1,0,2,0,"Retail, Wholesale & Distribution",100 - 249,0,2023-03-03,2023-03-31,0,1,100,21,2976,2976
JMAN_2429072,10-03-2023,1,0,0,0,0,1,0,0,0,13,1,0,2,0,"Retail, Wholesale & Distribution",100 - 249,0,2023-03-10,2023-03-31,0,1,100,21,2976,2976
JMAN_2429072,17-03-2023,1,0,0,0,0,1,0,0,0,13,1,0,2,0,"Retail, Wholesale & Distribution",100 - 249,0,2023-03-17,2023-03-31,0,1,100,21,2976,2976
JMAN_2429072,24-03-2023,1,0,0,0,0,1,0,0,0,13,1,0,2,0,"Retail, Wholesale & Distribution",100 - 249,0,2023-03-24,2023-03-31,0,1,100,21,2976,2976
JMAN_2429072,31-03-2023,1,0,0,0,0,1,0,0,0,13,1,0,2,0,"Retail, Wholesale & Distribution",100 - 249,0,2023-03-31,2023-03-31,0,1,100,21,2976,2976
JMAN_2429595,06-01-2023,0,1,0,0,0,0,1,0,0,16,0,0,5,0,Healthcare,01-Sep,0,2023-01-06,2023-03-31,0,1,0,10,60,60
JMAN_2429595,13-01-2023,0,1,0,0,0,0,1,0,0,16,0,0,5,0,Healthcare,01-Sep,0,2023-01-13,2023-03-31,0,1,0,10,60,60
JMAN_2429595,20-01-2023,0,1,0,0,0,0,1,0,0,17,0,0,5,0,Healthcare,01-Sep,0,2023-01-20,2023-03-31,0,1,0,10,60,60
JMAN_2429595,27-01-2023,0,1,0,0,0,0,1,0,0,17,0,0,5,0,Healthcare,01-Sep,0,2023-01-27,2023-03-31,0,1,0,10,60,60
JMAN_2429595,03-02-2023,0,1,0,0,0,0,1,0,0,17,0,0,5,0,Healthcare,01-Sep,0,2023-02-03,2023-03-31,0,1,0,11,60,60
JMAN_2429595,10-02-2023,0,1,0,0,0,0,1,0,0,17,0,0,5,0,Healthcare,01-Sep,0,2023-02-10,2023-03-31,0,1,0,11,60,60
JMAN_2429595,17-02-2023,0,1,0,0,0,0,1,0,0,17,0,0,5,0,Healthcare,01-Sep,0,2023-02-17,2023-03-31,0,1,0,11,60,60
JMAN_2429595,24-02-2023,0,1,0,0,0,0,1,0,0,17,0,0,5,0,Healthcare,01-Sep,0,2023-02-24,2023-03-31,0,1,0,11,60,60
JMAN_2429595,03-03-2023,0,1,0,0,0,0,1,0,0,17,0,0,5,0,Healthcare,01-Sep,0,2023-03-03,2023-03-31,0,1,0,12,60,60
JMAN_2429595,10-03-2023,0,1,0,0,0,0,1,0,0,17,0,0,5,0,Healthcare,01-Sep,0,2023-03-10,2023-03-31,0,1,0,12,60,60
JMAN_2429595,17-03-2023,0,1,0,0,0,0,1,0,0,17,0,0,5,0,Healthcare,01-Sep,0,2023-03-17,2023-03-31,0,1,0,12,60,60
JMAN_2429595,24-03-2023,0,1,0,0,0,0,1,0,0,17,0,0,5,0,Healthcare,01-Sep,0,2023-03-24,2023-03-31,0,1,0,12,60,60
JMAN_2429595,31-03-2023,0,1,0,0,0,0,1,0,0,17,0,0,5,0,Healthcare,01-Sep,0,2023-03-31,2023-03-31,0,1,0,12,60,60
JMAN_2429874,06-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Corporate Services,Oct-49,0,2023-01-06,2023-03-31,0,0.875,0,13,1819.32,1742.88
JMAN_2429874,13-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Corporate Services,Oct-49,0,2023-01-13,2023-03-31,0,0.875,0,13,1819.32,1742.88
JMAN_2429874,20-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Corporate Services,Oct-49,0,2023-01-20,2023-03-31,0,0.875,0,13,1819.32,1742.88
JMAN_2429874,27-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Corporate Services,Oct-49,0,2023-01-27,2023-03-31,0,0.875,0,13,1819.32,1742.88
JMAN_2429874,03-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Corporate Services,Oct-49,0,2023-02-03,2023-03-31,0,0.875,0,14,1851.6,1773.12
JMAN_2429874,10-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,1,Corporate Services,Oct-49,0,2023-02-10,2023-03-31,0,0.875,0,14,1851.6,1773.12
JMAN_2429874,17-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,1,Corporate Services,Oct-49,0,2023-02-17,2023-03-31,0,0.875,0,14,1851.6,1773.12
JMAN_2429874,24-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,1,Corporate Services,Oct-49,0,2023-02-24,2023-03-31,0,0.875,0,14,1851.6,1773.12
JMAN_2429874,03-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Corporate Services,Oct-49,0,2023-03-03,2023-03-31,0,0.875,0,15,1851.6,1743.12
JMAN_2429874,10-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Corporate Services,Oct-49,0,2023-03-10,2023-03-31,0,0.875,0,15,1826.88,1743.12
JMAN_2429874,17-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Corporate Services,Oct-49,0,2023-03-17,2023-03-31,0,0.875,0,15,1826.88,1743.12
JMAN_2429874,24-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Corporate Services,Oct-49,0,2023-03-24,2023-03-31,0,0.875,0,15,1826.88,1743.12
JMAN_2429874,31-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Corporate Services,Oct-49,0,2023-03-31,2023-03-31,0,0.875,0,15,1826.88,1743.12
JMAN_2430783,06-01-2023,0,1,0,0,0,0,0,0,1,16,0,0,5,0,,01-Sep,0,2023-01-06,2023-03-31,0,1,0,10,60,60
JMAN_2430783,13-01-2023,0,1,0,0,0,0,0,0,1,16,0,0,5,0,,01-Sep,0,2023-01-13,2023-03-31,0,1,0,10,60,60
JMAN_2430783,20-01-2023,0,1,0,0,0,0,0,0,1,16,0,0,5,0,,01-Sep,0,2023-01-20,2023-03-31,0,1,0,10,60,60
JMAN_2430783,27-01-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,,01-Sep,0,2023-01-27,2023-03-31,0,1,0,10,60,60
JMAN_2430783,03-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,,01-Sep,0,2023-02-03,2023-03-31,0,1,0,11,60,60
JMAN_2430783,10-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,,01-Sep,0,2023-02-10,2023-03-31,0,1,0,11,60,60
JMAN_2430783,17-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,,01-Sep,0,2023-02-17,2023-03-31,0,1,0,11,60,60
JMAN_2430783,24-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,,01-Sep,0,2023-02-24,2023-03-31,0,1,0,11,60,60
JMAN_2430783,03-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,,01-Sep,0,2023-03-03,2023-03-31,0,1,0,12,60,60
JMAN_2430783,10-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,,01-Sep,0,2023-03-10,2023-03-31,0,1,0,12,60,60
JMAN_2430783,17-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,,01-Sep,0,2023-03-17,2023-03-31,0,1,0,12,60,60
JMAN_2430783,24-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,,01-Sep,0,2023-03-24,2023-03-31,0,1,0,12,60,60
JMAN_2430783,31-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,,01-Sep,0,2023-03-31,2023-03-31,0,1,0,12,60,60
JMAN_2431263,06-01-2023,1,0,0,0,0,0,1,0,0,16,0,0,5,0,Media & Entertainment,01-Sep,0,2023-01-06,2023-03-31,0,0.875,0,10,3984,3984
JMAN_2431263,13-01-2023,1,0,0,0,0,0,1,0,0,16,0,0,5,0,Media & Entertainment,01-Sep,0,2023-01-13,2023-03-31,0,0.875,0,10,3984,3984
JMAN_2431263,20-01-2023,1,0,0,0,0,0,1,0,0,16,0,0,5,0,Media & Entertainment,01-Sep,0,2023-01-20,2023-03-31,0,0.875,0,10,3984,3984
JMAN_2431263,27-01-2023,1,0,0,0,0,0,1,0,0,17,0,0,5,0,Media & Entertainment,01-Sep,0,2023-01-27,2023-03-31,0,0.875,0,10,3984,3984
JMAN_2431263,03-02-2023,1,0,0,0,0,0,1,0,0,17,0,0,5,0,Media & Entertainment,01-Sep,0,2023-02-03,2023-03-31,0,0.875,0,11,3984,3984
JMAN_2431263,10-02-2023,1,0,0,0,0,0,1,0,0,17,0,0,5,0,Media & Entertainment,01-Sep,0,2023-02-10,2023-03-31,0,0.875,0,11,3984,3984
JMAN_2431263,17-02-2023,1,0,0,0,0,0,1,0,0,17,0,0,5,0,Media & Entertainment,01-Sep,0,2023-02-17,2023-03-31,0,0.875,0,11,3984,3984
JMAN_2431263,24-02-2023,1,0,0,0,0,0,1,0,0,17,0,0,5,0,Media & Entertainment,01-Sep,0,2023-02-24,2023-03-31,0,0.875,0,11,3984,3984
JMAN_2431263,03-03-2023,1,0,0,0,0,0,1,0,0,17,0,0,5,0,Media & Entertainment,01-Sep,0,2023-03-03,2023-03-31,0,0.875,0,12,3984,3984
JMAN_2431263,10-03-2023,1,0,0,0,0,0,1,0,0,17,0,0,5,0,Media & Entertainment,01-Sep,0,2023-03-10,2023-03-31,0,0.875,0,12,3984,3984
JMAN_2431263,17-03-2023,1,0,0,0,0,0,1,0,0,17,0,0,5,0,Media & Entertainment,01-Sep,0,2023-03-17,2023-03-31,0,0.875,0,12,3984,3984
JMAN_2431263,24-03-2023,1,0,0,0,0,0,1,0,0,17,0,0,5,0,Media & Entertainment,01-Sep,0,2023-03-24,2023-03-31,0,0.875,0,12,3984,3984
JMAN_2431263,31-03-2023,1,0,0,0,0,0,1,0,0,17,0,0,5,0,Media & Entertainment,01-Sep,0,2023-03-31,2023-03-31,0,0.875,0,12,3984,3984
JMAN_2431752,06-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,6,0,Education,01-Sep,0,2023-01-06,2023-03-31,0,1,0,3,591.36,566.52
JMAN_2431752,13-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,6,0,Education,01-Sep,0,2023-01-13,2023-03-31,0,1,0,3,591.36,566.52
JMAN_2431752,20-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,6,0,Education,01-Sep,0,2023-01-20,2023-03-31,0,1,0,3,591.36,566.52
JMAN_2431752,27-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,6,0,Education,01-Sep,0,2023-01-27,2023-03-31,0,1,0,3,591.36,566.52
JMAN_2431752,03-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,6,0,Education,01-Sep,0,2023-02-03,2023-03-31,0,1,0,0,601.8,576.36
JMAN_2431752,10-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,6,0,Education,01-Sep,0,2023-02-10,2023-03-31,0,1,0,0,601.8,576.36
JMAN_2431752,17-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,6,0,Education,01-Sep,0,2023-02-17,2023-03-31,0,1,0,0,601.8,576.36
JMAN_2431752,24-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,6,0,Education,01-Sep,0,2023-02-24,2023-03-31,0,1,0,0,601.8,576.36
JMAN_2431752,03-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,6,0,Education,01-Sep,0,2023-03-03,2023-03-31,0,1,0,1,601.8,566.52
JMAN_2431752,10-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,6,0,Education,01-Sep,0,2023-03-10,2023-03-31,0,1,0,1,593.64,566.52
JMAN_2431752,17-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,6,0,Education,01-Sep,0,2023-03-17,2023-03-31,0,1,0,1,593.64,566.52
JMAN_2431752,24-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,6,0,Education,01-Sep,0,2023-03-24,2023-03-31,0,1,0,1,593.64,566.52
JMAN_2431752,31-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,6,0,Education,01-Sep,0,2023-03-31,2023-03-31,0,1,0,1,593.64,566.52
JMAN_2432487,06-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,4,0,Technology,Oct-49,0,2023-01-06,2023-03-31,0,1,0,10,832.92,823.32
JMAN_2432487,13-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,2023-01-13,2023-03-31,0,1,0,10,832.92,823.32
JMAN_2432487,20-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,2023-01-20,2023-03-31,0,1,0,10,832.92,823.32
JMAN_2432487,27-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,2023-01-27,2023-03-31,0,1,0,10,832.92,823.32
JMAN_2432487,03-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,2023-02-03,2023-03-31,0,1,0,11,847.32,831.12
JMAN_2432487,10-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,2023-02-10,2023-03-31,0,1,0,11,847.32,831.12
JMAN_2432487,17-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,2023-02-17,2023-03-31,0,1,0,11,847.32,831.12
JMAN_2432487,24-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,2023-02-24,2023-03-31,0,1,0,11,847.32,831.12
JMAN_2432487,03-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,2023-03-03,2023-03-31,0,1,0,12,847.32,815.28
JMAN_2432487,10-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,2023-03-10,2023-03-31,0,1,0,12,835.08,815.28
JMAN_2432487,17-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,2023-03-17,2023-03-31,0,1,0,12,835.08,815.28
JMAN_2432487,24-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,2023-03-24,2023-03-31,0,1,0,12,835.08,815.28
JMAN_2432487,31-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,2023-03-31,2023-03-31,0,1,0,12,835.08,815.28
JMAN_2433431,06-01-2023,0,1,0,0,0,0,0,0,1,16,0,0,5,0,Manufacturing & Resources,01-Sep,0,2023-01-06,2023-03-31,0,0.75,0,4,240,240
JMAN_2433431,13-01-2023,0,1,0,0,0,0,0,0,1,16,0,0,5,0,Manufacturing & Resources,01-Sep,0,2023-01-13,2023-03-31,0,0.75,0,4,240,240
JMAN_2433431,20-01-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,01-Sep,0,2023-01-20,2023-03-31,0,0.75,0,4,240,240
JMAN_2433431,27-01-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,01-Sep,0,2023-01-27,2023-03-31,0,0.75,0,4,240,240
JMAN_2433431,03-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,01-Sep,0,2023-02-03,2023-03-31,0,0.75,0,5,240,240
JMAN_2433431,10-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,01-Sep,0,2023-02-10,2023-03-31,0,0.75,0,5,240,240
JMAN_2433431,17-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,01-Sep,0,2023-02-17,2023-03-31,0,0.75,0,5,240,240
JMAN_2433431,24-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,01-Sep,0,2023-02-24,2023-03-31,0,0.75,0,5,240,240
JMAN_2433431,03-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,01-Sep,0,2023-03-03,2023-03-31,0,0.75,0,6,240,240
JMAN_2433431,10-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,01-Sep,0,2023-03-10,2023-03-31,0,0.75,0,6,240,240
JMAN_2433431,17-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,01-Sep,0,2023-03-17,2023-03-31,0,0.75,0,6,240,240
JMAN_2433431,24-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,01-Sep,0,2023-03-24,2023-03-31,0,0.75,0,6,240,240
JMAN_2433431,31-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,01-Sep,0,2023-03-31,2023-03-31,0,0.75,0,6,240,240
JMAN_2433825,06-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,4,0,,01-Sep,0,2023-01-06,2023-03-31,0,1,0,3,234.24,231.6
JMAN_2433825,13-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,,01-Sep,0,2023-01-13,2023-03-31,0,1,0,3,234.24,231.6
JMAN_2433825,20-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,,01-Sep,0,2023-01-20,2023-03-31,0,1,0,3,234.24,231.6
JMAN_2433825,27-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,,01-Sep,0,2023-01-27,2023-03-31,0,1,0,3,234.24,231.6
JMAN_2433825,03-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,,01-Sep,0,2023-02-03,2023-03-31,0,1,0,0,238.32,233.76
JMAN_2433825,10-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,,01-Sep,0,2023-02-10,2023-03-31,0,1,0,0,291.24,233.76
JMAN_2433825,17-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,,01-Sep,0,2023-02-17,2023-03-31,0,1,0,0,291.24,233.76
JMAN_2433825,24-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,,01-Sep,0,2023-02-24,2023-03-31,0,1,0,0,291.24,233.76
JMAN_2433825,03-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,,01-Sep,0,2023-03-03,2023-03-31,0,1,0,1,291.24,229.32
JMAN_2433825,10-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,,01-Sep,0,2023-03-10,2023-03-31,0,1,0,1,287.04,229.32
JMAN_2433825,17-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,,01-Sep,0,2023-03-17,2023-03-31,0,1,0,1,287.04,229.32
JMAN_2433825,24-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,,01-Sep,0,2023-03-24,2023-03-31,0,1,0,1,287.04,229.32
JMAN_2433825,31-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,,01-Sep,0,2023-03-31,2023-03-31,0,1,0,1,287.04,229.32
JMAN_2433986,06-01-2023,1,0,0,0,0,1,0,0,0,16,1,0,1,0,Consumer Services,Oct-49,0,2023-01-06,2023-03-31,0,1,0,10,14554.68,13942.68
JMAN_2433986,13-01-2023,1,0,0,0,0,1,0,0,0,16,1,0,1,0,Consumer Services,Oct-49,0,2023-01-13,2023-03-31,0,1,0,10,14554.68,13942.68
JMAN_2433986,20-01-2023,1,0,0,0,0,1,0,0,0,17,1,0,1,0,Consumer Services,Oct-49,0,2023-01-20,2023-03-31,0,1,0,10,14554.68,13942.68
JMAN_2433986,27-01-2023,1,0,0,0,0,1,0,0,0,17,1,0,1,0,Consumer Services,Oct-49,0,2023-01-27,2023-03-31,0,1,0,10,14554.68,13942.68
JMAN_2433986,03-02-2023,1,0,0,0,0,1,0,0,0,17,1,0,1,0,Consumer Services,Oct-49,0,2023-02-03,2023-03-31,0,1,0,11,14812.92,14185.32
JMAN_2433986,10-02-2023,1,0,0,0,0,1,0,0,0,17,1,0,1,0,Consumer Services,Oct-49,0,2023-02-10,2023-03-31,0,1,0,11,14812.92,14185.32
JMAN_2433986,17-02-2023,1,0,0,0,0,1,0,0,0,17,1,0,1,0,Consumer Services,Oct-49,0,2023-02-17,2023-03-31,0,1,0,11,14812.92,14185.32
JMAN_2433986,24-02-2023,1,0,0,0,0,1,0,0,0,17,1,0,1,0,Consumer Services,Oct-49,0,2023-02-24,2023-03-31,0,1,0,11,14812.92,14185.32
JMAN_2433986,03-03-2023,1,0,0,0,0,1,0,0,0,17,1,0,1,0,Consumer Services,Oct-49,0,2023-03-03,2023-03-31,0,1,100,12,14812.92,13944.96
JMAN_2433986,10-03-2023,1,0,0,0,0,1,0,0,0,17,1,0,1,0,Consumer Services,Oct-49,0,2023-03-10,2023-03-31,0,1,100,12,14614.8,13944.96
JMAN_2433986,17-03-2023,1,0,0,0,0,1,0,0,0,17,1,0,1,0,Consumer Services,Oct-49,0,2023-03-17,2023-03-31,0,1,100,12,14614.8,13944.96
JMAN_2433986,24-03-2023,1,0,0,0,0,1,0,0,0,17,1,0,1,0,Consumer Services,Oct-49,0,2023-03-24,2023-03-31,0,1,100,12,14614.8,13944.96
JMAN_2433986,31-03-2023,1,0,0,0,0,1,0,0,0,17,1,0,1,0,Consumer Services,Oct-49,0,2023-03-31,2023-03-31,0,1,100,12,14614.8,13944.96
JMAN_2434832,06-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,5,0,Consumer Services,01-Sep,0,2023-01-06,2023-03-31,0,1,0,3,75.84,72.6
JMAN_2434832,13-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,5,0,Consumer Services,01-Sep,0,2023-01-13,2023-03-31,0,1,0,3,75.84,72.6
JMAN_2434832,20-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,5,0,Consumer Services,01-Sep,0,2023-01-20,2023-03-31,0,1,0,3,75.84,72.6
JMAN_2434832,27-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Consumer Services,01-Sep,0,2023-01-27,2023-03-31,0,1,0,3,75.84,72.6
JMAN_2434832,03-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Consumer Services,01-Sep,0,2023-02-03,2023-03-31,0,1,0,0,77.16,73.92
JMAN_2434832,10-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Consumer Services,01-Sep,0,2023-02-10,2023-03-31,0,1,0,0,77.16,73.92
JMAN_2434832,17-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Consumer Services,01-Sep,0,2023-02-17,2023-03-31,0,1,0,0,77.16,73.92
JMAN_2434832,24-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Consumer Services,01-Sep,0,2023-02-24,2023-03-31,0,1,0,0,77.16,73.92
